time,observed_speed,target_speed,observed_distance
1711028004.72187,0.12569465971668753,0.25,0.040000000000000036
1711028004.768876,0.17295971284670575,0.25,0.040000000000000036
1711028004.846681,0.21957672003701004,0.25,0.02999999999999936
1711028004.893073,0.2429431943138539,0.25,0.02999999999999936
1711028004.956367,0.2322975801670746,0.25,0.02999999999999936
1711028004.987256,0.17023316526488877,0.25,0.02999999999999936
1711028005.033884,0.10412468009874654,0.25,0.02999999999999936
1711028005.080494,0.11230162456741194,0.25,0.02999999999999936
1711028005.142435,0.1555998839127442,0.25,0.02999999999999936
1711028005.189335,0.2033086562016271,0.25,0.02999999999999936
1711028005.235427,0.2502675113059398,0.25,0.02999999999999936
1711028005.28241,0.2748906471247583,0.25,0.02999999999999936
1711028005.328767,0.24929019361501825,0.25,0.02999999999999936
1711028005.375207,0.16517339926431923,0.25,0.019999999999999574
1711028005.421595,0.08093596431114375,0.25,0.019999999999999574
1711028005.484464,0.08837455820964225,0.25,0.019999999999999574
1711028005.547599,0.1336529973155828,0.25,0.019999999999999574
1711028005.594525,0.18133089594418103,0.25,0.019999999999999574
1711028005.641228,0.22852141742610071,0.25,0.019999999999999574
1711028005.703706,0.25647020399815895,0.25,0.019999999999999574
1711028005.735768,0.2100142755556943,0.25,0.009999999999999787
1711028005.782594,0.13956105765124965,0.25,0.009999999999999787
1711028005.845148,0.08793329525168847,0.25,0.009999999999999787
1711028005.891737,0.11865392196215668,0.25,0.009999999999999787
1711028005.938375,0.1663488768617557,0.25,0.009999999999999787
1711028005.98562,0.2133100597975437,0.25,0.009999999999999787
1711028006.033112,0.25989228391115793,0.25,0.009999999999999787
1711028006.07897,0.28363973981120516,0.25,0.009999999999999787
1711028006.141766,0.24529305763215137,0.25,0.009999999999999787
1711028006.187967,0.12945196900221084,0.25,0.009999999999999787
1711028006.234727,0.014398723913174155,0.25,0.009999999999999787
1711028006.281455,-0.039994475280940404,0.25,0.009999999999999787
1711028006.328695,0.015661514492543275,0.25,0.009999999999999787
1711028006.374844,0.06851344534155192,0.25,0.009999999999999787
1711028006.421276,0.06851344534155192,0.25,0.009999999999999787
1711028006.436771,0.11768629939014374,0.25,0.009999999999999787
1711028006.468333,0.1660534573483308,0.25,0.009999999999999787
1711028006.546713,0.21390893639146144,0.25,0.009999999999999787
1711028006.578711,0.2467331784474542,0.25,0.009999999999999787
1711028006.626252,0.2714593901508847,0.25,0.009999999999999787
1711028006.673502,0.21867120255796885,0.25,0.009999999999999787
1711028006.7361,0.12090665544821001,0.25,0.009999999999999787
1711028006.783695,0.07074952979249681,0.25,0.009999999999999787
1711028006.830448,0.05083448165011659,0.25,0.009999999999999787
1711028006.893305,0.10129179838492322,0.25,0.009999999999999787
1711028006.941905,0.1509176965498559,0.25,0.009999999999999787
1711028006.988679,0.1997635857246071,0.25,0.009999999999999787
1711028007.035692,0.24825294915702545,0.25,0.009999999999999787
1711028007.08232,0.2651633259377829,0.25,0.009999999999999787
1711028007.146386,0.2196478723803204,0.25,0.0
1711028007.193127,0.12735410709579925,0.25,0.0
1711028007.240259,0.03039088886035387,0.25,0.0
1711028007.287337,-0.012221195622301066,0.25,0.0
1711028007.335357,0.04139141255142713,0.25,0.0
1711028007.38105,0.09344145790094355,0.25,0.0
1711028007.443728,0.14234235486536728,0.25,0.0
1711028007.490425,0.19089901363104078,0.25,0.0
1711028007.53737,0.23902942030079302,0.25,0.0
1711028007.583553,0.2807718487813146,0.25,0.0
1711028007.631704,0.2720166387760142,0.25,0.0
1711028007.694192,0.166967628442446,0.25,0.009999999999999787
1711028007.739385,0.058519226948270255,0.25,0.009999999999999787
1711028007.787773,-0.05122172047516349,0.25,0.009999999999999787
1711028007.835081,-0.020377749026081294,0.25,0.009999999999999787
1711028007.882223,0.031890738921117226,0.25,0.009999999999999787
1711028007.944792,0.08291421951972021,0.25,0.009999999999999787
1711028007.991697,0.13207484433790956,0.25,0.009999999999999787
1711028008.038947,0.18047827288021698,0.25,0.009999999999999787
1711028008.086008,0.22940056152749191,0.25,0.009999999999999787
1711028008.133198,0.27368486740201486,0.25,0.009999999999999787
1711028008.179466,0.2411150145015563,0.25,0.0
1711028008.227126,0.1473993634222005,0.25,0.0
1711028008.273934,0.07412633004640293,0.25,0.0
1711028008.321032,0.0967742737389399,0.25,0.0
1711028008.397589,0.14695545562366014,0.25,0.0
1711028008.444365,0.19719126048412788,0.25,0.0
1711028008.491427,0.2474089896128734,0.25,0.0
1711028008.538227,0.29711215416611364,0.25,0.0
1711028008.585064,0.2948210671932468,0.25,0.0
1711028008.63235,0.19097695982645824,0.25,0.0
1711028008.679497,0.0526801840630069,0.25,0.0
1711028008.742661,-0.005435727273315043,0.25,0.0
1711028008.78899,0.040766356358845894,0.25,0.0
1711028008.836568,0.09285866826610413,0.25,0.009999999999999787
1711028008.897393,0.14369925166491537,0.25,0.009999999999999787
1711028008.94358,0.1941113555624261,0.25,0.009999999999999787
1711028008.9905,0.24392854501507769,0.25,0.009999999999999787
1711028009.036442,0.28676244561930386,0.25,0.009999999999999787
1711028009.082523,0.2751527907777807,0.25,0.009999999999999787
1711028009.129634,0.19805604144501998,0.25,0.009999999999999787
1711028009.176835,0.08491934872396065,0.25,0.009999999999999787
1711028009.223101,-0.008960010113926982,0.25,0.009999999999999787
1711028009.284647,0.033160500161449745,0.25,0.009999999999999787
1711028009.332749,0.08456487784831097,0.25,0.009999999999999787
1711028009.381098,0.13513787024261525,0.25,0.009999999999999787
1711028009.428299,0.1847752828647228,0.25,0.009999999999999787
1711028009.475584,0.23394061868858115,0.25,0.009999999999999787
1711028009.522287,0.25364471315945897,0.25,0.009999999999999787
1711028009.583814,0.21518878900130683,0.25,0.009999999999999787
1711028009.631395,0.141038368720456,0.25,0.009999999999999787
1711028009.678068,0.07074562966308245,0.25,0.009999999999999787
1711028009.741644,0.07129056100439944,0.25,0.009999999999999787
1711028009.788355,0.12391181049549319,0.25,0.009999999999999787
1711028009.83572,0.1749424577012204,0.25,0.009999999999999787
1711028009.897355,0.22542291251518218,0.25,0.009999999999999787
1711028009.944988,0.2557431983795069,0.25,0.009999999999999787
1711028009.991822,0.23028515553772153,0.25,0.009999999999999787
1711028010.038048,0.18845620801015056,0.25,0.009999999999999787
1711028010.085668,0.10942455726906501,0.25,0.009999999999999787
1711028010.133856,0.0717172506549419,0.25,0.009999999999999787
1711028010.18047,0.11366777046960376,0.25,0.009999999999999787
1711028010.243334,0.1665091447502925,0.25,0.009999999999999787
1711028010.291526,0.21857209846543546,0.25,0.009999999999999787
1711028010.338266,0.26801359062742475,0.25,0.009999999999999787
1711028010.384713,0.29432431404514453,0.25,0.009999999999999787
1711028010.432667,0.25248018460646066,0.25,0.009999999999999787
1711028010.479376,0.1477667553405475,0.25,0.009999999999999787
1711028010.525962,0.025058330626577745,0.25,0.009999999999999787
1711028010.588841,-0.011983269344067276,0.25,0.009999999999999787
1711028010.636469,0.05233806295858267,0.25,0.019999999999999574
1711028010.683339,0.10450743151774933,0.25,0.019999999999999574
1711028010.730498,0.15649080602274743,0.25,0.019999999999999574
1711028010.777975,0.20792238063812027,0.25,0.02999999999999936
1711028010.825018,0.2561578119618491,0.25,0.02999999999999936
1711028010.887683,0.25465477239260287,0.25,0.019999999999999574
1711028010.934365,0.18805638759806537,0.25,0.019999999999999574
1711028010.980396,0.10509357815395923,0.25,0.019999999999999574
1711028011.027717,0.04109435782148906,0.25,0.019999999999999574
1711028011.074481,0.08219154338729272,0.25,0.019999999999999574
1711028011.121709,0.13432687292381879,0.25,0.019999999999999574
1711028011.198731,0.18528910600038778,0.25,0.019999999999999574
1711028011.245593,0.23584397791308884,0.25,0.019999999999999574
1711028011.293266,0.286376261888344,0.25,0.019999999999999574
1711028011.341404,0.3002010838300272,0.25,0.019999999999999574
1711028011.386987,0.2492684640278651,0.25,0.019999999999999574
1711028011.434107,0.12709192269096317,0.25,0.019999999999999574
1711028011.480279,-0.0023728786091255873,0.25,0.019999999999999574
1711028011.52744,-0.04937703672681271,0.25,0.019999999999999574
1711028011.573998,0.002304918004240461,0.25,0.019999999999999574
1711028011.621579,0.061056397869256006,0.25,0.019999999999999574
1711028011.667934,0.11419137005138467,0.25,0.019999999999999574
1711028011.746625,0.16692996243613648,0.25,0.019999999999999574
1711028011.794773,0.21912298705792135,0.25,0.019999999999999574
1711028011.841961,0.27278733750561285,0.25,0.019999999999999574
1711028011.888533,0.310150143610225,0.25,0.019999999999999574
1711028011.935637,0.2603116223554839,0.25,0.019999999999999574
1711028011.982712,0.12832627890086024,0.25,0.019999999999999574
1711028012.045026,0.02228130702019888,0.25,0.019999999999999574
1711028012.091745,0.051256727428775635,0.25,0.019999999999999574
1711028012.13738,0.10709630117682166,0.25,0.019999999999999574
1711028012.182797,0.16109765465594217,0.25,0.019999999999999574
1711028012.244781,0.21468229131415847,0.25,0.019999999999999574
1711028012.291596,0.2610025325730403,0.25,0.019999999999999574
1711028012.337877,0.30391586673779436,0.25,0.019999999999999574
1711028012.385651,0.28233314488837663,0.25,0.019999999999999574
1711028012.433573,0.1895461833639611,0.25,0.019999999999999574
1711028012.479478,0.06755482250747488,0.25,0.019999999999999574
1711028012.526829,0.04531185281414484,0.25,0.019999999999999574
1711028012.573651,0.06282005362116992,0.25,0.019999999999999574
1711028012.636439,0.11617580980935212,0.25,0.019999999999999574
1711028012.682959,0.1694898129007061,0.25,0.009999999999999787
1711028012.744916,0.221837495862889,0.25,0.009999999999999787
1711028012.791404,0.25901201089488857,0.25,0.0
1711028012.838774,0.2407192686040331,0.25,0.009999999999999787
1711028012.886417,0.19704525754295688,0.25,0.009999999999999787
1711028012.933766,0.13118394207394513,0.25,0.009999999999999787
1711028012.980475,0.08269878175892559,0.25,0.009999999999999787
1711028013.042716,0.1017462879899104,0.25,0.009999999999999787
1711028013.089538,0.1566194896538204,0.25,0.009999999999999787
1711028013.137306,0.2107172245473025,0.25,0.0
1711028013.182976,0.2643393169278611,0.25,0.0
1711028013.229383,0.30574001635967296,0.25,0.0
1711028013.275699,0.23430111453598476,0.25,0.009999999999999787
1711028013.338519,0.10201521636109447,0.25,0.0
1711028013.384506,0.03318004889499736,0.25,0.0
1711028013.430552,-0.00792551784037569,0.25,0.0
1711028013.478083,0.062012738585820994,0.25,0.0
1711028013.540696,0.1186937485653939,0.25,0.0
1711028013.588392,0.17499556425053384,0.25,0.0
1711028013.634686,0.23081713015291172,0.25,0.0
1711028013.682547,0.27153284875664424,0.25,0.010000000000000675
1711028013.729489,0.26044333186040947,0.25,0.010000000000000675
1711028013.77751,0.17454270488772092,0.25,0.010000000000000675
1711028013.839761,0.08740558319058507,0.25,0.010000000000000675
1711028013.886504,0.09007043583823865,0.25,0.010000000000000675
1711028013.932522,0.1240118317653926,0.25,0.010000000000000675
1711028013.979356,0.17947539970801918,0.25,0.010000000000000675
1711028014.02607,0.2344374862539575,0.25,0.020000000000000462
1711028014.088481,0.2776893546170446,0.25,0.020000000000000462
1711028014.135897,0.24590925083929022,0.25,0.07000000000000028
1711028014.183385,0.16327865582689513,0.25,0.07000000000000028
1711028014.244596,0.08013254551323928,0.25,0.07000000000000028
1711028014.291913,0.0973272165468097,0.25,0.07000000000000028
1711028014.338712,0.14213778418355474,0.25,0.07000000000000028
1711028014.386414,0.19637935205925716,0.25,0.07000000000000028
1711028014.43382,0.250183413056133,0.25,0.07000000000000028
1711028014.495647,0.2967960522856333,0.25,0.08000000000000007
1711028014.541385,0.24538557317393897,0.25,0.08000000000000007
1711028014.58798,0.12714423215549076,0.25,0.08000000000000007
1711028014.634904,0.0001559990733432913,0.25,0.08000000000000007
1711028014.681309,0.023666138263517898,0.25,0.08000000000000007
1711028014.728442,0.0832785385694516,0.25,0.08000000000000007
1711028014.776079,0.1402195697140394,0.25,0.08000000000000007
1711028014.838519,0.19642298895973456,0.25,0.08000000000000007
1711028014.885131,0.25206044269629163,0.25,0.08000000000000007
1711028014.932748,0.2784020792932833,0.25,0.07000000000000028
1711028014.980354,0.2420385327225187,0.25,0.07000000000000028
1711028015.027404,0.14404229126119586,0.25,0.07000000000000028
1711028015.074377,0.07717101886591689,0.25,0.07000000000000028
1711028015.152585,0.10819806595521243,0.25,0.07000000000000028
1711028015.183455,0.1670542905457332,0.25,0.07000000000000028
1711028015.230521,0.22486569048269972,0.25,0.07000000000000028
1711028015.293405,0.2694807071047155,0.25,0.07000000000000028
1711028015.34027,0.25437075548343663,0.25,0.07000000000000028
1711028015.387549,0.17482738193970432,0.25,0.07000000000000028
1711028015.434094,0.09560639601285416,0.25,0.07000000000000028
1711028015.481462,0.039365160646559365,0.25,0.07000000000000028
1711028015.528651,0.07615817427337405,0.25,0.07000000000000028
1711028015.591978,0.1344846538122367,0.25,0.07000000000000028
1711028015.654526,0.19183734238623543,0.25,0.0600000000000005
1711028015.670358,0.24825532361331737,0.25,0.04999999999999982
1711028015.74956,0.30408120952017514,0.25,0.04999999999999982
1711028015.796943,0.31432473014468154,0.25,0.04999999999999982
1711028015.828751,0.3197184791310371,0.25,0.05999999999999961
1711028015.875663,0.3197184791310371,0.25,0.04999999999999982
1711028015.890711,0.17956391486422763,0.25,0.04999999999999982
1711028015.921483,0.17956391486422763,0.25,0.04999999999999982
1711028015.936781,0.019036209162728007,0.25,0.04999999999999982
1711028015.968355,-0.0049925826934370185,0.25,0.04999999999999982
1711028016.046698,0.051949488165145365,0.25,0.04999999999999982
1711028016.094298,0.10928627156277665,0.25,0.040000000000000036
1711028016.141705,0.16612421232202515,0.25,0.040000000000000036
1711028016.188445,0.2241200380297549,0.25,0.040000000000000036
1711028016.23544,0.2702015534291479,0.25,0.02999999999999936
1711028016.283617,0.30231979152867255,0.25,0.02999999999999936
1711028016.330347,0.24759739216678167,0.25,0.009999999999999787
1711028016.392609,0.1359042403938211,0.25,0.009999999999999787
1711028016.439257,0.05458692709621511,0.25,0.009999999999999787
1711028016.486488,0.00922394022553475,0.25,0.009999999999999787
1711028016.533312,0.0730087208170429,0.25,0.009999999999999787
1711028016.580361,0.13441246493522713,0.25,0.009999999999999787
1711028016.627481,0.19501104562661886,0.25,0.009999999999999787
1711028016.674936,0.25506417639670076,0.25,0.0
1711028016.737129,0.275939324227108,0.25,-0.009999999999999787
1711028016.78472,0.22404373990207307,0.25,-0.009999999999999787
1711028016.831996,0.1349331938406651,0.25,-0.019999999999999574
1711028016.877933,0.07512518991632451,0.25,-0.019999999999999574
1711028016.924921,0.11369490189902805,0.25,-0.019999999999999574
1711028016.972108,0.17428641285565027,0.25,-0.019999999999999574
1711028017.050312,0.23383705674403335,0.25,-0.019999999999999574
1711028017.096761,0.27335331393774,0.25,-0.019999999999999574
1711028017.143811,0.3053258162717398,0.25,-0.03999999999999915
1711028017.1906,0.22625208995099907,0.25,-0.03999999999999915
1711028017.237294,0.12657878105288162,0.25,-0.03999999999999915
1711028017.284656,-0.008780427157868403,0.25,-0.03999999999999915
1711028017.332305,0.000994581365933097,0.25,-0.03999999999999915
1711028017.38057,0.06805747576796682,0.25,-0.03999999999999915
1711028017.428582,0.12776852870303435,0.25,-0.03999999999999915
1711028017.475586,0.18685430434643946,0.25,-0.03999999999999915
1711028017.523656,0.24501637014981792,0.25,-0.03999999999999915
1711028017.586033,0.2715368199269539,0.25,-0.04999999999999982
1711028017.618103,0.23035710539444904,0.25,-0.04999999999999982
1711028017.680379,0.14227982570250103,0.25,-0.04999999999999982
1711028017.727465,0.09054247282388442,0.25,-0.04999999999999982
1711028017.775555,0.12791166390310973,0.25,-0.04999999999999982
1711028017.8381,0.18900495836162284,0.25,-0.04999999999999982
1711028017.884776,0.18900495836162284,0.25,-0.04999999999999982
1711028017.900277,0.24919028278635771,0.25,-0.04999999999999982
1711028017.930704,0.28503910147021644,0.25,-0.04999999999999982
1711028017.993724,0.2571455868253461,0.25,-0.04999999999999982
1711028018.042369,0.15549654768667356,0.25,-0.04999999999999982
1711028018.074427,0.04997248640980771,0.25,-0.04999999999999982
1711028018.121677,0.08201669436773744,0.25,-0.04999999999999982
1711028018.18448,0.14588923134720963,0.25,-0.04999999999999982
1711028018.247665,0.20878525216713573,0.25,-0.04999999999999982
1711028018.293608,0.2712079929344739,0.25,-0.04999999999999982
1711028018.340279,0.3329796225205136,0.25,-0.04999999999999982
1711028018.387868,0.3283297606127285,0.25,-0.04999999999999982
1711028018.435277,0.22942374544882993,0.25,-0.04999999999999982
1711028018.480757,0.052500401272062076,0.25,-0.040000000000000036
1711028018.543476,-0.06416622056240301,0.25,-0.040000000000000036
1711028018.590283,-0.030226913620138785,0.25,-0.040000000000000036
1711028018.636917,0.04606803169733779,0.25,-0.040000000000000036
1711028018.684271,0.10872122280809643,0.25,-0.040000000000000036
1711028018.731344,0.17094999577437078,0.25,-0.040000000000000036
1711028018.777217,0.23259538667589766,0.25,-0.040000000000000036
1711028018.823798,0.2776808090484559,0.25,-0.040000000000000036
1711028018.869612,0.2570647911660266,0.25,-0.040000000000000036
1711028018.947235,0.1698807379187662,0.25,-0.040000000000000036
1711028018.994157,0.08961054957927624,0.25,-0.040000000000000036
1711028019.041395,0.10373809783627831,0.25,-0.03000000000000025
1711028019.088097,0.14522162780694556,0.25,-0.03000000000000025
1711028019.135868,0.2050251707223732,0.25,-0.03000000000000025
1711028019.182703,0.26529674219005256,0.25,-0.03000000000000025
1711028019.229506,0.31702103863491476,0.25,-0.03000000000000025
1711028019.276932,0.2533790808611444,0.25,-0.03000000000000025
1711028019.323634,0.15748772886771947,0.25,-0.020000000000000462
1711028019.386504,0.035478378262990225,0.25,-0.020000000000000462
1711028019.433592,0.0923024886577489,0.25,-0.020000000000000462
1711028019.479742,0.1540213017580668,0.25,-0.020000000000000462
1711028019.541608,0.21694780181871848,0.25,-0.009999999999999787
1711028019.588356,0.27924241692049667,0.25,-0.009999999999999787
1711028019.634794,0.3313166603152743,0.25,-0.009999999999999787
1711028019.681638,0.3031310366964989,0.25,0.0
1711028019.744006,0.17674442916837513,0.25,0.0
1711028019.791575,0.033645128546276826,0.25,0.0
1711028019.837432,-0.09529831745479277,0.25,0.0
1711028019.884734,-0.044892254818630795,0.25,0.0
1711028019.930284,0.03320824418669513,0.25,0.0
1711028019.976743,0.10043817323397812,0.25,0.009999999999999787
1711028020.02423,0.16629928956593198,0.25,0.009999999999999787
1711028020.085946,0.23153727477604077,0.25,0.009999999999999787
1711028020.132031,0.284104185593383,0.25,0.020000000000000462
1711028020.178896,0.3217191032303773,0.25,0.03000000000000025
1711028020.241916,0.2325366948926319,0.25,0.03000000000000025
1711028020.288372,0.07546641422671946,0.25,0.03000000000000025
1711028020.335767,0.008918401328145068,0.25,0.03000000000000025
1711028020.381886,-0.01817852028304802,0.25,0.03000000000000025
1711028020.427796,0.060038308469083965,0.25,0.03000000000000025
1711028020.474835,0.12499108282884311,0.25,0.03000000000000025
1711028020.537631,0.18953814370027366,0.25,0.03000000000000025
1711028020.584197,0.25324601355868137,0.25,0.040000000000000036
1711028020.630829,0.3012772022503035,0.25,0.04999999999999982
1711028020.677136,0.27362060256917353,0.25,0.04999999999999982
1711028020.724399,0.15737821467244711,0.25,0.04999999999999982
1711028020.77189,0.05353845048121637,0.25,0.05999999999999961
1711028020.834573,0.07896091922491037,0.25,0.05999999999999961
1711028020.896601,0.1427081009118943,0.25,0.05999999999999961
1711028020.943621,0.20582262430823584,0.25,0.05999999999999961
1711028020.990577,0.2684534312058084,0.25,0.05999999999999961
1711028021.037347,0.3248051358681332,0.25,0.05999999999999961
1711028021.084536,0.31136456433693777,0.25,0.05999999999999961
1711028021.1327,0.21326178159915632,0.25,0.05999999999999961
1711028021.195492,0.057107777351655606,0.25,0.05999999999999961
1711028021.242726,0.01732475476403517,0.25,0.05999999999999961
1711028021.288933,0.06769763812494715,0.25,0.05999999999999961
1711028021.336657,0.1338549328926801,0.25,0.07000000000000028
1711028021.383294,0.19956162347981632,0.25,0.07000000000000028
1711028021.430559,0.26546871856648546,0.25,0.07000000000000028
1711028021.477299,0.326084860923302,0.25,0.07000000000000028
1711028021.524457,0.288144308870833,0.25,0.07000000000000028
1711028021.585672,0.17938854104069718,0.25,0.0600000000000005
1711028021.646696,0.0531492850182903,0.25,0.0600000000000005
1711028021.694333,0.06095238526284629,0.25,0.0600000000000005
1711028021.725876,0.09659899011867323,0.25,0.0600000000000005
1711028021.773091,0.16347244826366442,0.25,0.0600000000000005
1711028021.850673,0.23111264669754686,0.25,0.0600000000000005
1711028021.897039,0.2890865196651097,0.25,0.0600000000000005
1711028021.943699,0.2787008620199605,0.25,0.0600000000000005
1711028021.99031,0.24352175426260808,0.25,0.040000000000000036
1711028022.037339,0.1458615041334421,0.25,0.040000000000000036
1711028022.084707,0.05536700667197816,0.25,0.040000000000000036
1711028022.132119,0.09720238661681413,0.25,0.02999999999999936
1711028022.180408,0.1644689483495317,0.25,0.02999999999999936
1711028022.227657,0.2307329112702425,0.25,0.03999999999999915
1711028022.274291,0.28657046701030175,0.25,0.03999999999999915
1711028022.321317,0.2747759242041636,0.25,0.03999999999999915
1711028022.383444,0.18385785663125334,0.25,0.03999999999999915
1711028022.445142,0.08677931497391707,0.25,0.03999999999999915
1711028022.49213,0.08641775387301076,0.25,0.03999999999999915
1711028022.538282,0.11751961501100087,0.25,0.02999999999999936
1711028022.586194,0.18460014973974348,0.25,0.02999999999999936
1711028022.633916,0.25285271353288385,0.25,0.02999999999999936
1711028022.681482,0.3156711747447548,0.25,0.02999999999999936
1711028022.744083,0.27798270653638046,0.25,0.02999999999999936
1711028022.790421,0.15146294341569355,0.25,0.009999999999999787
1711028022.837326,0.0055379578898511845,0.25,0.009999999999999787
1711028022.884282,-0.08980632043626592,0.25,0.019999999999999574
1711028022.931037,-0.028191753775958974,0.25,0.019999999999999574
1711028022.977662,0.051398180927007736,0.25,0.019999999999999574
1711028023.024716,0.12072635388454973,0.25,0.019999999999999574
1711028023.08728,0.19056140871357422,0.25,0.009999999999999787
1711028023.135187,0.2616638429217636,0.25,0.019999999999999574
1711028023.182352,0.31672254990559356,0.25,0.019999999999999574
1711028023.228689,0.271017954254895,0.25,0.019999999999999574
1711028023.276462,0.1425956809995891,0.25,0.11000000000000032
1711028023.324043,0.04045612526077385,0.25,0.11000000000000032
1711028023.401572,0.015958405642284415,0.25,0.11000000000000032
1711028023.447429,0.0939233181393919,0.25,0.11000000000000032
1711028023.49372,0.16502672299500654,0.25,0.11000000000000032
1711028023.5247,0.2354437767471505,0.25,0.11000000000000032
1711028023.587064,0.30056650417158814,0.25,0.1299999999999999
1711028023.634647,0.2883086566900852,0.25,0.1299999999999999
1711028023.681558,0.1857980700078681,0.25,0.1299999999999999
1711028023.728226,0.06031062280394757,0.25,0.1299999999999999
1711028023.774863,-0.025902680823814795,0.25,0.1299999999999999
1711028023.836279,0.021736775732675132,0.25,0.1299999999999999
1711028023.898369,0.09851927427191381,0.25,0.1299999999999999
1711028023.946096,0.16812036107819328,0.25,0.1299999999999999
1711028023.977694,0.23727019433170565,0.25,0.1299999999999999
1711028024.040715,0.2925178363549154,0.25,0.1299999999999999
1711028024.087698,0.2760364353316734,0.25,0.1299999999999999
1711028024.13457,0.1796001697149247,0.25,0.1299999999999999
1711028024.181757,0.08244837575484434,0.25,0.1299999999999999
1711028024.229385,0.08825781986428761,0.25,0.1299999999999999
1711028024.291373,0.13835493830432202,0.25,0.1299999999999999
1711028024.337646,0.2100292520894757,0.25,0.1299999999999999
1711028024.383537,0.2809794606508955,0.25,0.1299999999999999
1711028024.430641,0.3428466851142039,0.25,0.1299999999999999
1711028024.49238,0.27136077293332517,0.25,0.1299999999999999
1711028024.540625,0.09129203600958818,0.25,0.1200000000000001
1711028024.587429,-0.08695269312774942,0.25,0.1200000000000001
1711028024.634564,-0.052563677806613994,0.25,0.1299999999999999
1711028024.681761,0.02462986964870923,0.25,0.1299999999999999
1711028024.744297,0.10173454346756165,0.25,0.1200000000000001
1711028024.790559,0.1735498136454109,0.25,0.1200000000000001
1711028024.837134,0.24668230809799957,0.25,0.1200000000000001
1711028024.884661,0.3203661977604183,0.25,0.11000000000000032
1711028024.932403,0.35905046477625047,0.25,0.11000000000000032
1711028024.979036,0.23710600006983604,0.25,0.09999999999999964
1711028025.02619,0.0813629394851015,0.25,0.09999999999999964
1711028025.073394,-0.07635004865677546,0.25,0.09999999999999964
1711028025.120631,-0.022580965184122705,0.25,0.09999999999999964
1711028025.184235,0.05799344912364426,0.25,0.09999999999999964
1711028025.230584,0.13261468527428655,0.25,0.09999999999999964
1711028025.278016,0.20655263530441953,0.25,0.09999999999999964
1711028025.325702,0.27989955024046903,0.25,0.08000000000000007
1711028025.387046,0.3301609298824102,0.25,0.08000000000000007
1711028025.433796,0.26268232040311856,0.25,0.07000000000000028
1711028025.481378,0.15692890042964355,0.25,0.05999999999999961
1711028025.544623,0.005693165594960894,0.25,0.05999999999999961
1711028025.592797,0.04974327004102419,0.25,0.05999999999999961
1711028025.639416,0.12133352515623098,0.25,0.05999999999999961
1711028025.686565,0.19400837860672598,0.25,0.05999999999999961
1711028025.748939,0.26617337037447875,0.25,0.04999999999999982
1711028025.796477,0.29945796665843744,0.25,0.040000000000000036
1711028025.843134,0.3178140270669025,0.25,0.040000000000000036
1711028025.890805,0.21522389974083622,0.25,0.03000000000000025
1711028025.937188,0.09451959712017369,0.25,0.020000000000000462
1711028025.9844,0.05798796354914258,0.25,0.020000000000000462
1711028026.031534,0.06927484818376485,0.25,0.020000000000000462
1711028026.093733,0.14521844576157286,0.25,0.020000000000000462
1711028026.140693,0.22006904592008147,0.25,0.020000000000000462
1711028026.187577,0.2942285762488768,0.25,0.0
1711028026.21967,0.30544249037672033,0.25,0.0
1711028026.281794,0.2195183788709802,0.25,0.0
1711028026.329425,0.09591684309155026,0.25,0.0
1711028026.376664,0.03732037926768372,0.25,0.0
1711028026.424389,0.0456179271414464,0.25,0.0
1711028026.486797,0.12717995735991233,0.25,-0.010000000000000675
1711028026.533529,0.20519664367930937,0.25,-0.010000000000000675
1711028026.580718,0.28250499351935704,0.25,-0.020000000000000462
1711028026.643439,0.33801319406309044,0.25,-0.020000000000000462
1711028026.689252,0.27227547434784816,0.25,-0.03000000000000025
1711028026.736602,0.17753370462054707,0.25,-0.03000000000000025
1711028026.783589,0.026803451370680055,0.25,-0.03000000000000025
1711028026.830401,0.04927192572874165,0.25,-0.03000000000000025
1711028026.892552,0.10739411864616122,0.25,-0.03000000000000025
1711028026.938698,0.1841182427251014,0.25,-0.03000000000000025
1711028026.985791,0.2603327833198885,0.25,-0.03000000000000025
1711028027.03286,0.30749400537306104,0.25,-0.040000000000000036
1711028027.078947,0.269919833614311,0.25,-0.040000000000000036
1711028027.141908,0.1821667302113233,0.25,-0.04999999999999982
1711028027.189008,0.0924897321075118,0.25,-0.04999999999999982
1711028027.235585,0.03490429250211025,0.25,-0.04999999999999982
1711028027.281427,0.08309962512804832,0.25,-0.04999999999999982
1711028027.32742,0.15979056077967943,0.25,-0.04999999999999982
1711028027.374667,0.23487962619386352,0.25,-0.04999999999999982
1711028027.436644,0.3069208559967218,0.25,-0.04999999999999982
1711028027.483657,0.3026949720153345,0.25,-0.04999999999999982
1711028027.530475,0.22139130152768507,0.25,-0.04999999999999982
1711028027.576746,0.09605590293145405,0.25,-0.04999999999999982
1711028027.623573,0.05961709020832872,0.25,-0.04999999999999982
1711028027.685718,0.10385418981988029,0.25,-0.04999999999999982
1711028027.733351,0.18270885317123375,0.25,-0.04999999999999982
1711028027.781911,0.26056420243749007,0.25,-0.04999999999999982
1711028027.829012,0.3334113195227694,0.25,-0.04999999999999982
1711028027.890633,0.3621607361455506,0.25,-0.04999999999999982
1711028027.937671,0.22852494335075008,0.25,-0.019999999999999574
1711028027.983077,0.05331407226453074,0.25,-0.009999999999999787
